40	-64.875	-116	0	48	0	710.1	428.4	-4.375	582.3	29929	13.85640646	11.39 
85	-202.5	0	0	40.5	-0.3125	791.25	338	-17.5	287.2	291600	12.72792206	61.89 
76	-124.6875	-142.5	0	57	0	699	297	-4.375	675.7	110556.25	15.09966887	30.28 
141	-81.83625	-54.64	108.3075	35.1875	-1.48875	806.775	396.335	-17.5	814.2	47624.3329	11.86381052	55.51 
50	-72	-288	0	48	0	697.35	358.05	-4.375	67.8	36864	13.85640646	21.48 
158	-150.675	-94.7	0	36.85	-1.425	710.1	426.05	-35	657.7	161443.24	12.14084017	73.70 
50	-97.8375	-100.5	68.5125	50.15	-1.075	648.375	380.75	-17.5	577.4	68068.81	14.16333294	32.40 
216	-107.3625	-200.9	0	36.175	-1.4	753.45	401.85	-56.875	148	81967.69	12.02913131	76.80 
104	-159.375	-106.3	0	38.375	-2.0625	639.075	443.55	-4.375	734.2	180625	12.38951169	49.20 
55	-108	-192	0	48	0	699	358.9	-1.875	421.8	82944	13.85640646	16.11 
130	-103.125	0	0	45.75	0	816	404	-4.375	347.4	75625	13.52774926	14.20 
205	-71.3775	0	109.5325	40.4625	-1.235	816.075	401.295	-8.75	694.9	36229.3156	12.72202814	22.72 
158	-142.5	-95	0	57	0	699	297	-168.75	765.4	144400	15.09966887	41.15 
43	-59.25	0	170.625	55	-1.375	673.5	356.5	-17.5	683.8	24964	14.83239697	8.54 
35	-59.55	-238.2	0	46.425	0	780.45	367.15	-17.5	222.1	25217.44	13.62717872	21.07 
52	-79.695	0	87.82375	39.83	-1.08875	755.85	451.795	-8.75	68.2	45164.7504	12.62220266	26.31 
53	-86.13	0	103.39	48.8075	-0.76625	771.075	378.815	-8.75	440.3	52752.9024	13.97247294	22.32 
76	-62.625	-75.4	146.125	41.0075	-0.98875	755.475	385.05	-17.5	854.7	27889	12.80741972	41.41 
120	-184.125	-26	107.625	50.25	-0.49125	616.5	349.5	-4.375	742.1	241081	14.17744688	37.92 
120	-133.125	-19	84.875	36.25	-1.64125	725.25	435.5	-17.5	62.7	126025	12.04159458	44.03 
156	-88.5	-157	0	48	0	729.45	374.55	-56.25	120.4	55696	13.85640646	47.78 
150	-140.25	-189.2	0	42.525	-1.2625	694.575	378.35	-4.375	883.6	139876	13.04223907	46.20 
172	-61.875	-128.5	115.5875	43.765	-1.01	754.35	373.3	-8.75	981.9	27225	13.23102415	33.09 
68	-117.75	-145.3	99.05	44.725	-1	651.825	345.1	-17.5	678.7	98596	13.37535046	46.23 
124	-103.875	0	0	47.75	0	726	428	-1.875	902.1	76729	13.82027496	11.36 
122	-117.3375	-160.5	0	44.4	-1.2	687.45	379.75	-17.5	131.4	97906.41	13.326665	52.45 
202	-113.25	0	0	50.75	0	730.5	408.5	-17.5	324.1	91204	14.24780685	21.75 
8	-110.625	0	0	46.25	0	801.75	384.5	-4.375	2.4	87025	13.60147051	14.80 
50	-120.9375	-148.6	0	46.45	-1.0625	713.25	354.75	-17.5	911.2	104006.25	13.63084737	52.43 
57	-130.875	0	0	48	0	785.25	403	-225	7.9	121801	13.85640646	42.13 
126	-79.71375	0	87.84125	39.8375	-1.29625	752.85	451.895	-35	901.1	45186.0049	12.62339099	44.40 
56	-133.5	-119	0	40	-1.12875	795.75	328.5	-17.5	59.8	126736	12.64911064	59.00 
52	-142.3125	-151.2	0	38.475	-1.9875	850.725	302.5	-17.5	726.4	144020.25	12.40564388	52.20 
42	-55.5375	0	159.3375	45.35	-1.875	629.175	442.15	-17.5	173.6	21933.61	13.46848173	15.53 
188	-112.5	0	105	53	-1.25	658.5	364	-17.5	290.8	90000	14.56021978	23.84 
15	-80.0625	0	152.46	38.6525	-1.4575	789.225	387.74	-62.5	899.4	45582.25	12.43422696	59.30 
73	-89.25	0	0	46.5	0	839.25	394.5	-4.375	600.5	56644	13.6381817	12.05 
41	-116.25	0	0	48	0	727.5	425	-225	742.8	96100	13.85640646	38.11 
38	-83.385	0	84.58625	47.3225	-0.5575	725.31	435.16	-17.5	624.1	49443.9696	13.75827024	24.89 
35	-74.475	-132.4	0	48	0	733.8	412.75	-4.375	445.5	39441.96	13.85640646	14.64 
146	-159	-22	115.5	42	-1.115	616.5	375	-1.875	220	179776	12.9614814	32.11 
177	-56.25	-237	0	43.5	-1.5	801.75	337.5	-17.5	123	22500	13.19090596	37.43 
45	-167.25	-24	69.125	40.5	-1.2875	725.25	356	-35	248.5	198916	12.72792206	54.77 
27	-88.5	0	0	48.5	0	726	442.5	-17.5	829.9	55696	13.92838828	18.42 
148	-80.0625	0	152.46	39.8025	-1.4575	782.7	385.95	-8.75	88.3	45582.25	12.61784451	29.59 
44	-159.375	-106.3	0	38.375	-2.0625	639.075	443.55	-17.5	487.7	180625	12.38951169	60.29 
162	-202.5	0	0	40.5	-0.3125	780	338	-17.5	666.2	291600	12.72792206	79.99 
152	-65.17875	-93.37	139.9125	43.085	-1.21625	755.4	373.3	-62.5	662.5	30209.9161	13.12783303	50.94 
116	-61.875	-128.5	115.5875	43.765	-1.01	754.35	373.3	-62.5	523.3	27225	13.23102415	55.02 
176	-61.875	-128.5	115.5875	43.765	-1.01	754.35	373.3	-1.875	776.1	27225	13.23102415	19.42 
64	-193.5	0	0	40.5	-1.0325	600.75	401	-17.5	377.1	266256	12.72792206	41.37 
150	-103.15125	0	106.18125	39.87	-1.2375	790.2	388.75	-35	966.6	75663.5049	12.62853911	56.85 
0	-107.7375	-120.5	82.1625	46.9	-1.15	678.3	347.95	-17.5	672.1	82541.29	13.69671493	43.80 
45	-58.875	-236	0	48	0	701.55	390.6	-17.5	370.9	24649	13.85640646	33.66 
220	-111	0	93.3625	55.35	-1.3125	614.4	389.2	-17.5	568.5	87616	14.87951612	31.42 
31	-55.875	-139	95.375	48.25	-0.75	669	390	-17.5	77.7	22201	13.89244399	23.69 
108	-107.625	-121	82.25	47	-1.125	678	348	-17.5	324.4	82369	13.7113092	41.94 
81	-111.825	0	93.625	52.425	-1.3875	659.7	372.1	-17.5	239.1	88923.24	14.48102206	31.88 
1	-106.875	-190	0	40.75	-0.95	773.25	342.5	-17.5	378.5	81225	12.76714533	53.58 
129	-94.26375	0	103.48625	47.1125	-0.79375	771.3	378.865	-17.5	197.7	63186.8769	13.7277092	32.66 
168	-58.875	-236	0	48	0	701.55	390.6	-4.375	767.3	24649	13.85640646	16.89 
182	-128.25	-38	0	57	0	699	335	-56.25	120.1	116964	15.09966887	50.46 
144	-103.15125	0	106.18125	39.87	-1.2375	790.2	388.75	-1.875	554.6	75663.5049	12.62853911	23.80 
159	-142.5	-95	0	57	0	699	297	-17.5	832.6	144400	15.09966887	36.45 
39	-178.125	-118.8	0	45.275	-1.1125	639.075	390.75	-4.375	187.1	225625	13.45734	55.60 
194	-86.23875	0	103.52125	48.8675	-0.57875	772.05	379.295	-17.5	361.4	52886.2009	13.98105862	24.48 
50	-114	-76	0	57	0	699	335	-168.75	509.8	92416	15.09966887	54.38 
47	-88.5	0	0	48.5	0	726	442.5	-8.75	303.2	55696	13.92838828	12.84 
152	-38.25	-153	0	48	0	665.25	471	-1.875	103.4	10404	13.85640646	4.57 
225	-61.875	-128.5	115.5875	43.765	-1.01	754.35	373.3	-17.5	120.5	27225	13.23102415	46.39 
143	-58.125	0	125.125	48.25	-1.125	657.75	434	-17.5	247.2	24025	13.89244399	9.74 
42	-53.8875	-170.2	116.025	47.9	-1.0625	610.575	402.65	-17.5	630.8	20649.69	13.84196518	29.87 
23	-66.76125	-129.8	103.775	44.985	-0.44625	755.475	373.4	-1.875	805.4	31694.6809	13.41417161	20.73 
222	-95.25	0	0	49.5	0	726	431.5	-1.875	633.8	64516	14.07124728	9.31 
160	-167.25	-24	69.125	40.5	-1.455	725.25	356	-4.375	867.9	198916	12.72792206	38.02 
124	-116.25	0	0	48	0	759	415	-17.5	366.9	96100	13.85640646	27.83 
76	-102.225	0	78.4	49.675	-1.325	698.475	381.1	-17.5	367.4	74310.76	14.09609875	32.25 
109	-56.625	0	161	41.75	-1.5	743.25	386	-17.5	754	22801	12.92284798	15.57 
222	-71.25	-190	0	57	0	699	335	-112.5	178.1	36100	15.09966887	46.93 
101	-143.025	0	0	46.425	0	828.45	392.15	-4.375	472.2	145465.96	13.62717872	14.54 
